region,soil_type,crop_type,season,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,evapotranspiration,soil_moisture_pct,should_irrigate,region_enc,soil_enc,crop_enc,season_enc
Uttar Pradesh,Loamy,Wheat,Rabi,17.0,73.5,11.0,12.8,2.06,69.9,0,17,3,4,1
Uttar Pradesh,Silt,Wheat,Rabi,16.1,45.1,0.0,10.5,2.48,49.8,0,17,6,4,1
Uttar Pradesh,Alluvial,Rice,Rabi,14.7,56.2,0.0,9.3,2.39,48.4,1,17,0,1,1
Uttar Pradesh,Silt,Wheat,Rabi,14.1,88.5,0.0,5.3,2.19,50.2,0,17,6,4,1
Uttar Pradesh,Silt,Rice,Rabi,15.6,72.6,0.0,6.3,2.46,49.8,1,17,6,1,1
Uttar Pradesh,Alluvial,Sugarcane,Rabi,18.5,51.5,0.0,9.6,2.77,47.8,1,17,0,2,1
Uttar Pradesh,Clay,Sugarcane,Rabi,16.6,100.0,2.8,9.7,1.64,66.1,1,17,2,2,1
Uttar Pradesh,Silt,Wheat,Rabi,16.3,35.1,0.0,11.0,2.83,49.3,0,17,6,4,1
Uttar Pradesh,Clay,Rice,Rabi,15.9,49.8,0.0,12.8,2.89,58.7,1,17,2,1,1
Uttar Pradesh,Alluvial,Rice,Rabi,16.3,64.2,0.0,11.9,3.08,47.4,1,17,0,1,1
Uttar Pradesh,Clay,Sugarcane,Rabi,17.7,64.5,0.0,15.4,3.1,58.4,1,17,2,2,1
Uttar Pradesh,Clay,Wheat,Rabi,18.7,48.6,0.0,15.8,3.64,57.5,0,17,2,4,1
Uttar Pradesh,Clay,Vegetables,Rabi,18.6,54.4,0.0,9.7,3.45,57.8,0,17,2,3,1
Uttar Pradesh,Loamy,Wheat,Rabi,19.2,65.8,0.0,8.6,3.43,45.9,0,17,3,4,1
Uttar Pradesh,Silt,Sugarcane,Rabi,20.1,36.8,0.0,11.8,3.73,47.9,1,17,6,2,1
Uttar Pradesh,Alluvial,Vegetables,Rabi,20.6,54.3,0.0,15.6,4.07,45.9,0,17,0,3,1
Uttar Pradesh,Loamy,Sugarcane,Rabi,19.6,63.2,0.0,11.2,3.74,45.4,1,17,3,2,1
Uttar Pradesh,Silt,Sugarcane,Rabi,19.9,55.3,0.0,12.8,4.05,47.4,1,17,6,2,1
Uttar Pradesh,Silt,Sugarcane,Rabi,21.1,68.2,0.0,14.8,4.27,47.1,1,17,6,2,1
Uttar Pradesh,Clay,Wheat,Rabi,21.6,85.0,0.0,8.4,3.9,57.1,0,17,2,4,1
Uttar Pradesh,Loamy,Rice,Rabi,21.3,39.7,0.0,9.5,3.84,45.2,1,17,3,1,1
Uttar Pradesh,Alluvial,Vegetables,Rabi,21.9,71.0,0.0,11.6,4.08,45.9,0,17,0,3,1
Uttar Pradesh,Alluvial,Vegetables,Rabi,22.9,35.7,0.1,12.0,3.99,46.2,0,17,0,3,1
Uttar Pradesh,Silt,Wheat,Rabi,23.7,59.4,0.0,11.6,4.4,46.9,0,17,6,4,1
Uttar Pradesh,Silt,Wheat,Rabi,22.6,45.2,0.0,15.4,4.61,46.6,0,17,6,4,1
Uttar Pradesh,Loamy,Rice,Rabi,22.6,55.8,0.0,12.6,4.37,44.4,1,17,3,1,1
Uttar Pradesh,Loamy,Rice,Rabi,22.7,53.4,0.0,10.5,4.16,44.8,1,17,3,1,1
Uttar Pradesh,Alluvial,Rice,Rabi,23.1,61.7,0.0,13.3,4.31,45.5,1,17,0,1,1
Uttar Pradesh,Alluvial,Sugarcane,Rabi,23.1,68.4,0.0,16.5,4.69,45.0,1,17,0,2,1
Uttar Pradesh,Loamy,Vegetables,Rabi,23.3,52.5,0.0,17.5,5.22,43.2,0,17,3,3,1
Uttar Pradesh,Clay,Sugarcane,Rabi,23.6,80.8,0.0,16.8,5.18,55.2,1,17,2,2,1
Uttar Pradesh,Silt,Wheat,Rabi,24.4,59.1,0.0,17.4,5.07,45.9,0,17,6,4,1
Uttar Pradesh,Loamy,Vegetables,Rabi,24.6,73.7,0.0,21.0,6.06,41.9,0,17,3,3,1
Uttar Pradesh,Clay,Sugarcane,Rabi,24.4,73.9,0.0,21.1,6.21,53.7,1,17,2,2,1
Uttar Pradesh,Clay,Vegetables,Rabi,24.6,59.7,0.0,18.6,5.77,54.3,0,17,2,3,1
Uttar Pradesh,Clay,Rice,Rabi,24.8,62.1,0.0,13.8,4.97,55.5,1,17,2,1,1
Uttar Pradesh,Loamy,Vegetables,Rabi,25.9,64.8,0.0,10.3,4.55,44.2,0,17,3,3,1
Uttar Pradesh,Silt,Vegetables,Rabi,26.7,63.0,0.0,9.0,4.89,46.2,0,17,6,3,1
Uttar Pradesh,Clay,Vegetables,Rabi,27.3,56.1,0.0,7.1,4.76,55.9,0,17,2,3,1
Uttar Pradesh,Loamy,Vegetables,Rabi,27.7,73.5,0.0,10.9,4.64,44.0,0,17,3,3,1
Uttar Pradesh,Silt,Wheat,Rabi,28.3,53.3,0.0,13.7,5.04,45.9,0,17,6,4,1
Uttar Pradesh,Alluvial,Rice,Rabi,28.4,82.7,0.0,11.8,4.73,44.9,1,17,0,1,1
Uttar Pradesh,Silt,Rice,Rabi,28.8,78.5,0.0,17.1,5.66,45.0,1,17,6,1,1
Uttar Pradesh,Loamy,Sugarcane,Rabi,28.9,49.8,0.0,17.3,6.24,41.6,1,17,3,2,1
Uttar Pradesh,Silt,Vegetables,Rabi,28.4,53.1,0.0,18.4,6.32,44.0,0,17,6,3,1
Uttar Pradesh,Silt,Wheat,Rabi,28.2,46.2,0.0,14.4,5.82,44.8,0,17,6,4,1
Uttar Pradesh,Loamy,Rice,Rabi,26.7,73.4,0.2,16.5,5.47,43.2,1,17,3,1,1
Uttar Pradesh,Loamy,Vegetables,Rabi,25.1,73.8,1.0,17.6,5.26,45.1,0,17,3,3,1
Uttar Pradesh,Alluvial,Wheat,Rabi,27.6,70.6,0.0,15.0,5.94,43.1,0,17,0,4,1
Uttar Pradesh,Loamy,Rice,Rabi,27.3,66.8,0.0,16.1,4.73,43.9,1,17,3,1,1
Uttar Pradesh,Loamy,Wheat,Rabi,28.2,57.4,0.0,14.8,5.14,43.3,0,17,3,4,1
Uttar Pradesh,Alluvial,Vegetables,Rabi,23.3,48.6,3.3,18.2,3.59,53.2,0,17,0,3,1
Uttar Pradesh,Clay,Rice,Rabi,20.2,87.2,9.6,10.3,3.4,77.1,0,17,2,1,1
Uttar Pradesh,Clay,Wheat,Rabi,23.0,56.5,0.0,13.1,4.64,56.0,0,17,2,4,1
Uttar Pradesh,Loamy,Rice,Rabi,24.0,77.5,0.1,16.7,4.42,44.6,1,17,3,1,1
Uttar Pradesh,Clay,Wheat,Rabi,25.7,51.7,0.0,14.3,5.51,54.7,0,17,2,4,1
Uttar Pradesh,Loamy,Wheat,Rabi,26.7,89.0,0.0,15.3,6.35,41.5,0,17,3,4,1
Uttar Pradesh,Silt,Wheat,Rabi,28.9,49.3,0.0,16.5,6.8,43.3,0,17,6,4,1
Uttar Pradesh,Silt,Vegetables,Rabi,27.4,71.4,3.8,16.0,4.6,54.2,0,17,6,3,1
Uttar Pradesh,Clay,Wheat,Rabi,27.6,72.6,0.0,15.2,5.28,55.1,0,17,2,4,1
Uttar Pradesh,Clay,Wheat,Rabi,28.8,56.5,0.0,12.2,5.81,54.3,0,17,2,4,1
Uttar Pradesh,Silt,Rice,Rabi,30.7,52.0,0.0,17.1,6.66,43.5,1,17,6,1,1
Uttar Pradesh,Alluvial,Rice,Rabi,30.7,56.2,0.0,14.9,6.95,41.6,1,17,0,1,1
Uttar Pradesh,Alluvial,Vegetables,Zaid,30.1,51.9,0.0,15.4,6.04,42.9,0,17,0,3,2
West Bengal,Alluvial,Sugarcane,Zaid,28.2,45.0,0.0,16.7,4.86,44.7,1,19,0,2,2
West Bengal,Silt,Vegetables,Zaid,27.9,69.3,0.0,17.6,4.94,46.1,0,19,6,3,2
West Bengal,Alluvial,Vegetables,Zaid,28.2,57.9,0.8,12.4,4.98,46.1,0,19,0,3,2
West Bengal,Clay,Vegetables,Zaid,27.8,55.8,0.0,10.9,3.38,57.9,0,19,2,3,2
West Bengal,Clay,Sugarcane,Zaid,28.1,50.6,0.0,17.6,5.54,54.7,1,19,2,2,2
West Bengal,Clay,Vegetables,Zaid,28.2,76.5,0.0,19.8,5.15,55.3,0,19,2,3,2
West Bengal,Clay,Rice,Zaid,27.0,71.0,6.1,17.9,4.14,69.0,1,19,2,1,2
West Bengal,Silt,Sugarcane,Zaid,27.3,74.1,1.5,14.6,4.53,49.7,1,19,6,2,2
West Bengal,Alluvial,Rice,Zaid,27.3,58.3,0.6,13.1,4.8,46.0,1,19,0,1,2
West Bengal,Clay,Rice,Zaid,26.6,91.7,2.9,23.9,4.63,61.9,1,19,2,1,2
West Bengal,Clay,Rice,Zaid,26.0,52.1,0.2,9.9,3.81,57.7,1,19,2,1,2
West Bengal,Alluvial,Rice,Zaid,27.5,45.6,0.0,13.7,4.77,44.8,1,19,0,1,2
West Bengal,Clay,Rice,Zaid,27.4,63.0,0.0,12.3,4.62,56.1,1,19,2,1,2
West Bengal,Clay,Sugarcane,Zaid,26.5,73.2,4.5,24.6,4.22,65.7,1,19,2,2,2
West Bengal,Alluvial,Sugarcane,Zaid,26.3,73.4,0.0,12.0,4.97,44.5,1,19,0,2,2
West Bengal,Clay,Sugarcane,Zaid,27.1,59.6,1.6,19.2,4.7,59.2,1,19,2,2,2
West Bengal,Clay,Sugarcane,Zaid,26.5,69.5,13.7,17.4,4.05,84.3,0,19,2,2,2
West Bengal,Alluvial,Sugarcane,Zaid,25.9,91.5,6.3,15.2,3.77,58.9,1,19,0,2,2
West Bengal,Clay,Rice,Zaid,27.0,60.4,0.5,11.0,3.43,58.9,1,19,2,1,2
West Bengal,Clay,Rice,Zaid,29.4,66.2,0.2,16.4,5.01,55.9,1,19,2,1,2
West Bengal,Alluvial,Sugarcane,Zaid,31.2,53.5,0.0,19.0,5.65,43.5,1,19,0,2,2
West Bengal,Silt,Rice,Zaid,31.0,88.7,0.0,20.4,5.64,45.0,1,19,6,1,2
West Bengal,Alluvial,Vegetables,Zaid,31.0,65.2,0.0,16.7,6.18,42.7,0,19,0,3,2
West Bengal,Silt,Rice,Zaid,30.9,73.5,0.0,17.3,5.79,44.8,1,19,6,1,2
West Bengal,Clay,Rice,Zaid,31.0,53.2,0.0,20.8,5.6,54.6,1,19,2,1,2
West Bengal,Silt,Sugarcane,Zaid,29.6,95.7,13.8,21.9,5.17,73.3,1,19,6,2,2
West Bengal,Alluvial,Sugarcane,Zaid,29.0,86.1,0.0,14.3,4.04,45.9,1,19,0,2,2
West Bengal,Clay,Vegetables,Zaid,26.8,100.0,14.4,11.5,4.05,85.7,0,19,2,3,2
West Bengal,Clay,Vegetables,Zaid,24.7,97.3,14.5,13.0,4.43,85.4,0,19,2,3,2
West Bengal,Clay,Sugarcane,Zaid,24.7,65.1,6.3,9.0,4.02,69.6,1,19,2,2,2
West Bengal,Clay,Sugarcane,Zaid,25.8,63.2,2.9,20.7,4.69,61.8,1,19,2,2,2
West Bengal,Silt,Vegetables,Zaid,25.7,56.1,0.0,10.3,4.87,46.2,0,19,6,3,2
West Bengal,Alluvial,Vegetables,Zaid,27.5,40.7,0.2,12.6,4.9,45.0,0,19,0,3,2
West Bengal,Silt,Vegetables,Zaid,27.1,48.3,0.5,13.8,4.96,47.1,0,19,6,3,2
West Bengal,Clay,Vegetables,Zaid,28.4,51.7,0.0,10.4,5.15,55.3,0,19,2,3,2
West Bengal,Clay,Rice,Zaid,27.8,100.0,7.7,14.2,4.65,71.4,0,19,2,1,2
West Bengal,Alluvial,Rice,Zaid,28.7,42.7,0.0,9.6,5.05,44.4,1,19,0,1,2
West Bengal,Alluvial,Sugarcane,Zaid,30.2,71.3,0.2,12.6,4.92,45.0,1,19,0,2,2
West Bengal,Silt,Sugarcane,Zaid,30.9,52.9,0.0,11.7,5.92,44.6,1,19,6,2,2
West Bengal,Clay,Rice,Zaid,30.6,55.5,0.3,10.4,5.76,55.0,1,19,2,1,2
West Bengal,Alluvial,Sugarcane,Zaid,31.2,71.1,0.4,12.4,5.32,44.8,1,19,0,2,2
West Bengal,Alluvial,Rice,Zaid,31.3,84.3,2.6,17.6,5.72,48.6,1,19,0,1,2
West Bengal,Clay,Rice,Zaid,30.5,45.9,0.0,18.3,5.66,54.5,1,19,2,1,2
West Bengal,Silt,Sugarcane,Zaid,31.2,68.1,4.1,22.0,5.76,53.1,1,19,6,2,2
West Bengal,Silt,Vegetables,Zaid,30.6,97.4,24.7,19.5,5.28,95.0,0,19,6,3,2
West Bengal,Silt,Sugarcane,Zaid,31.1,82.8,0.6,18.5,5.67,46.2,1,19,6,2,2
West Bengal,Alluvial,Vegetables,Zaid,30.2,100.0,28.7,23.6,5.58,95.0,0,19,0,3,2
West Bengal,Silt,Sugarcane,Zaid,28.9,49.0,2.6,14.3,3.44,53.5,1,19,6,2,2
West Bengal,Alluvial,Sugarcane,Zaid,28.4,76.4,11.7,20.5,4.52,68.6,1,19,0,2,2
West Bengal,Alluvial,Sugarcane,Zaid,28.8,93.2,10.0,21.4,4.99,64.5,1,19,0,2,2
West Bengal,Alluvial,Vegetables,Zaid,29.4,100.0,30.2,16.5,4.87,95.0,0,19,0,3,2
West Bengal,Clay,Rice,Zaid,28.6,67.6,1.0,16.0,4.07,58.9,1,19,2,1,2
West Bengal,Alluvial,Vegetables,Zaid,28.5,30.3,1.3,9.4,4.3,48.1,0,19,0,3,2
West Bengal,Silt,Rice,Zaid,28.2,83.9,9.2,11.4,4.25,65.5,1,19,6,1,2
West Bengal,Alluvial,Rice,Zaid,28.0,68.8,11.5,10.3,3.97,69.0,1,19,0,1,2
West Bengal,Alluvial,Vegetables,Zaid,27.9,48.6,5.4,11.5,3.98,56.8,0,19,0,3,2
West Bengal,Alluvial,Vegetables,Zaid,27.9,78.5,16.4,17.4,3.24,79.9,0,19,0,3,2
West Bengal,Alluvial,Rice,Zaid,28.6,64.9,14.6,22.4,4.23,74.9,0,19,0,1,2
West Bengal,Clay,Sugarcane,Zaid,27.6,70.2,5.1,24.5,3.42,68.1,1,19,2,2,2
West Bengal,Alluvial,Rice,Zaid,29.7,72.8,8.4,20.6,4.9,61.4,1,19,0,1,2
West Bengal,Silt,Rice,Zaid,28.9,90.1,15.3,17.7,3.88,78.3,0,19,6,1,2
West Bengal,Clay,Vegetables,Kharif,29.3,75.7,17.3,16.6,3.29,92.7,0,19,2,3,0
West Bengal,Alluvial,Vegetables,Kharif,30.7,84.3,0.0,17.7,5.31,44.0,0,19,0,3,0
West Bengal,Alluvial,Sugarcane,Kharif,30.4,64.3,0.7,14.8,5.67,44.9,1,19,0,2,0
West Bengal,Silt,Vegetables,Kharif,28.7,89.1,5.3,16.3,4.97,56.6,0,19,6,3,0
West Bengal,Clay,Vegetables,Kharif,28.5,100.0,15.6,7.7,4.36,87.7,0,19,2,3,0
West Bengal,Alluvial,Sugarcane,Kharif,29.4,48.5,1.6,12.6,5.27,47.3,1,19,0,2,0
West Bengal,Silt,Sugarcane,Kharif,29.6,29.5,0.0,10.1,5.43,45.4,1,19,6,2,0
West Bengal,Clay,Sugarcane,Kharif,29.9,58.5,1.1,8.4,4.86,57.9,1,19,2,2,0
West Bengal,Alluvial,Sugarcane,Kharif,30.2,42.8,0.2,14.3,5.11,44.7,1,19,0,2,0
West Bengal,Alluvial,Vegetables,Kharif,30.3,74.6,0.4,12.9,5.38,44.7,0,19,0,3,0
West Bengal,Silt,Vegetables,Kharif,29.4,70.1,1.6,11.3,4.69,49.7,0,19,6,3,0
West Bengal,Alluvial,Vegetables,Kharif,29.7,59.1,0.3,13.4,5.24,44.7,0,19,0,3,0
West Bengal,Silt,Rice,Kharif,29.5,50.7,2.8,13.8,4.85,51.8,1,19,6,1,0
West Bengal,Alluvial,Sugarcane,Kharif,30.4,53.5,0.5,13.3,5.37,44.9,1,19,0,2,0
West Bengal,Alluvial,Sugarcane,Kharif,28.9,73.8,3.4,15.4,3.33,53.8,1,19,0,2,0
West Bengal,Clay,Sugarcane,Kharif,28.5,93.9,14.3,12.0,4.04,85.5,0,19,2,2,0
West Bengal,Clay,Rice,Kharif,26.7,100.0,33.7,12.9,1.32,95.0,0,19,2,1,0
West Bengal,Alluvial,Vegetables,Kharif,27.1,100.0,26.4,25.2,2.54,95.0,0,19,0,3,0
West Bengal,Clay,Vegetables,Kharif,26.5,100.0,48.8,32.7,2.28,95.0,0,19,2,3,0
West Bengal,Silt,Sugarcane,Kharif,28.6,51.3,3.9,18.4,4.07,55.2,1,19,6,2,0
West Bengal,Alluvial,Vegetables,Kharif,29.9,57.5,0.0,12.9,4.72,44.9,0,19,0,3,0
West Bengal,Alluvial,Vegetables,Kharif,28.3,100.0,35.4,10.3,3.58,95.0,0,19,0,3,0
West Bengal,Alluvial,Sugarcane,Kharif,28.2,71.9,10.2,14.2,3.57,67.0,1,19,0,2,0
West Bengal,Alluvial,Vegetables,Kharif,29.2,36.7,10.2,12.7,4.7,65.3,0,19,0,3,0
West Bengal,Alluvial,Rice,Kharif,28.6,70.7,6.1,16.5,3.8,58.5,1,19,0,1,0
West Bengal,Clay,Vegetables,Kharif,28.7,63.8,6.7,22.0,4.29,70.0,0,19,2,3,0
West Bengal,Silt,Sugarcane,Kharif,27.9,100.0,15.9,13.8,3.74,79.7,1,19,6,2,0
West Bengal,Alluvial,Sugarcane,Kharif,27.6,100.0,19.2,10.6,2.92,86.0,0,19,0,2,0
West Bengal,Silt,Sugarcane,Kharif,28.0,90.7,9.7,14.2,3.88,67.1,1,19,6,2,0
West Bengal,Clay,Rice,Kharif,27.5,100.0,14.1,13.4,2.78,87.0,0,19,2,1,0
West Bengal,Clay,Sugarcane,Kharif,28.0,59.3,6.1,15.8,3.46,70.0,1,19,2,2,0
West Bengal,Clay,Rice,Kharif,28.2,69.8,13.5,14.4,4.44,83.3,0,19,2,1,0
West Bengal,Alluvial,Vegetables,Kharif,27.9,92.9,15.5,13.3,3.78,77.3,0,19,0,3,0
West Bengal,Alluvial,Rice,Kharif,27.6,90.1,12.5,11.0,3.07,72.4,0,19,0,1,0
West Bengal,Clay,Sugarcane,Kharif,28.0,73.5,2.8,10.9,3.5,63.4,1,19,2,2,0
West Bengal,Clay,Vegetables,Kharif,27.5,83.8,15.2,10.1,3.07,88.8,0,19,2,3,0
West Bengal,Alluvial,Rice,Kharif,27.1,78.3,10.6,12.5,2.54,69.4,1,19,0,1,0
West Bengal,Clay,Sugarcane,Kharif,26.3,100.0,42.2,13.0,1.55,95.0,0,19,2,2,0
West Bengal,Clay,Vegetables,Kharif,26.5,100.0,27.5,16.7,1.91,95.0,0,19,2,3,0
West Bengal,Silt,Vegetables,Kharif,27.6,90.4,13.5,14.7,2.9,76.2,0,19,6,3,0
West Bengal,Clay,Rice,Kharif,28.1,75.3,8.9,12.8,3.53,75.5,0,19,2,1,0
West Bengal,Silt,Sugarcane,Kharif,29.0,91.0,8.0,10.3,4.43,62.9,1,19,6,2,0
West Bengal,Silt,Sugarcane,Kharif,28.9,57.1,7.3,11.9,4.05,62.0,1,19,6,2,0
West Bengal,Alluvial,Vegetables,Kharif,26.7,91.8,27.8,16.4,2.02,95.0,0,19,0,3,0
West Bengal,Alluvial,Rice,Kharif,27.3,100.0,28.6,14.2,2.83,95.0,0,19,0,1,0
West Bengal,Silt,Rice,Kharif,28.2,99.2,15.9,15.9,2.81,81.1,0,19,6,1,0
West Bengal,Alluvial,Sugarcane,Kharif,29.4,73.2,1.4,17.3,4.55,48.0,1,19,0,2,0
West Bengal,Alluvial,Sugarcane,Kharif,29.2,71.7,14.5,13.0,4.66,74.0,1,19,0,2,0
West Bengal,Clay,Vegetables,Kharif,29.7,44.6,1.1,11.9,4.98,57.7,0,19,2,3,0
West Bengal,Silt,Sugarcane,Kharif,28.8,71.7,6.6,9.8,3.37,61.6,1,19,6,2,0
West Bengal,Silt,Rice,Kharif,29.3,66.7,1.8,11.9,4.47,50.4,1,19,6,1,0
West Bengal,Clay,Rice,Kharif,30.2,90.2,0.8,13.7,4.74,57.5,1,19,2,1,0
West Bengal,Silt,Rice,Kharif,30.7,68.6,1.0,10.8,5.35,47.5,1,19,6,1,0
West Bengal,Clay,Vegetables,Kharif,29.7,54.1,4.2,10.2,4.14,65.2,0,19,2,3,0
West Bengal,Alluvial,Rice,Kharif,28.0,100.0,22.3,27.7,3.06,92.0,0,19,0,1,0
West Bengal,Clay,Rice,Kharif,28.4,74.8,4.2,20.6,3.77,65.7,1,19,2,1,0
West Bengal,Clay,Sugarcane,Kharif,29.0,56.1,3.1,15.9,4.2,62.9,1,19,2,2,0
West Bengal,Silt,Vegetables,Kharif,27.8,95.4,20.8,14.1,2.41,91.5,0,19,6,3,0
West Bengal,Alluvial,Rice,Kharif,27.4,100.0,31.8,13.1,1.99,95.0,0,19,0,1,0
West Bengal,Alluvial,Rice,Kharif,27.5,98.1,12.2,12.3,3.1,71.8,0,19,0,1,0
West Bengal,Alluvial,Rice,Kharif,26.7,100.0,53.7,13.6,2.04,95.0,0,19,0,1,0
West Bengal,Silt,Rice,Kharif,28.2,100.0,23.7,19.0,3.45,95.0,0,19,6,1,0
West Bengal,Clay,Rice,Kharif,28.6,100.0,18.3,11.5,3.5,94.3,0,19,2,1,0
West Bengal,Alluvial,Vegetables,Kharif,28.4,96.7,25.2,21.1,3.32,95.0,0,19,0,3,0
West Bengal,Clay,Sugarcane,Kharif,28.6,100.0,26.5,12.4,3.37,95.0,0,19,2,2,0
West Bengal,Alluvial,Sugarcane,Kharif,27.8,84.7,7.9,10.3,2.78,63.6,1,19,0,2,0
West Bengal,Silt,Sugarcane,Kharif,27.1,91.6,11.5,11.9,2.31,73.0,1,19,6,2,0
West Bengal,Clay,Vegetables,Kharif,28.0,100.0,27.6,10.3,3.78,95.0,0,19,2,3,0
West Bengal,Silt,Rice,Kharif,27.5,71.6,2.2,15.8,3.44,52.7,1,19,6,1,0
West Bengal,Alluvial,Sugarcane,Kharif,28.2,100.0,5.5,18.0,4.41,56.4,1,19,0,2,0
West Bengal,Clay,Rice,Kharif,29.4,64.5,2.1,14.3,4.9,59.9,1,19,2,1,0
West Bengal,Alluvial,Vegetables,Kharif,29.1,91.3,14.1,11.7,3.76,74.6,0,19,0,3,0
West Bengal,Clay,Rice,Kharif,29.6,100.0,15.5,12.0,4.39,87.4,0,19,2,1,0
West Bengal,Clay,Vegetables,Kharif,28.3,87.7,6.6,15.4,2.99,71.7,0,19,2,3,0
West Bengal,Clay,Vegetables,Kharif,27.2,85.2,13.5,16.9,2.81,85.8,0,19,2,3,0
West Bengal,Silt,Rice,Kharif,27.9,60.4,4.3,14.7,3.92,56.2,1,19,6,1,0
West Bengal,Clay,Vegetables,Kharif,28.7,70.2,1.9,13.9,4.75,59.7,0,19,2,3,0
West Bengal,Alluvial,Rice,Kharif,28.6,77.5,2.9,18.0,4.21,51.5,1,19,0,1,0
West Bengal,Clay,Vegetables,Kharif,28.1,77.8,9.7,21.9,4.23,76.1,0,19,2,3,0
West Bengal,Clay,Vegetables,Kharif,27.5,95.8,8.1,23.1,3.41,74.1,0,19,2,3,0
West Bengal,Alluvial,Vegetables,Kharif,27.7,76.9,7.5,19.1,3.26,62.1,0,19,0,3,0
West Bengal,Silt,Rice,Kharif,26.8,100.0,24.9,15.6,2.18,95.0,0,19,6,1,0
West Bengal,Alluvial,Sugarcane,Kharif,26.6,91.6,27.6,13.0,2.5,95.0,0,19,0,2,0
West Bengal,Silt,Vegetables,Kharif,26.2,85.3,15.3,15.0,2.0,81.1,0,19,6,3,0
West Bengal,Clay,Rice,Kharif,26.9,93.4,9.7,15.9,3.35,77.4,0,19,2,1,0
West Bengal,Silt,Rice,Kharif,27.7,76.6,2.2,8.4,4.01,51.9,1,19,6,1,0
West Bengal,Silt,Sugarcane,Kharif,28.4,65.3,0.9,13.1,4.67,48.3,1,19,6,2,0
West Bengal,Clay,Rice,Kharif,27.7,67.4,5.3,21.9,3.81,67.9,1,19,2,1,0
West Bengal,Silt,Vegetables,Kharif,27.6,66.7,8.1,18.3,3.64,64.2,0,19,6,3,0
West Bengal,Silt,Rice,Kharif,27.1,100.0,9.2,17.4,2.72,67.8,1,19,6,1,0
West Bengal,Alluvial,Sugarcane,Kharif,27.4,84.4,8.9,12.0,3.29,64.9,1,19,0,2,0
West Bengal,Alluvial,Rice,Kharif,28.3,68.0,0.9,10.7,4.33,47.3,1,19,0,1,0
West Bengal,Clay,Rice,Kharif,29.1,88.1,15.3,9.8,4.65,86.6,0,19,2,1,0
West Bengal,Alluvial,Rice,Kharif,26.9,76.6,18.1,19.2,2.68,84.2,0,19,0,1,0
West Bengal,Alluvial,Rice,Kharif,26.7,92.2,22.2,25.7,2.6,92.5,0,19,0,1,0
West Bengal,Silt,Vegetables,Kharif,27.0,93.7,11.7,18.9,2.93,72.5,0,19,6,3,0
West Bengal,Alluvial,Rice,Kharif,27.7,63.2,2.6,13.5,3.77,51.5,1,19,0,1,0
West Bengal,Silt,Vegetables,Kharif,28.7,73.7,0.6,12.4,4.7,47.7,0,19,6,3,0
West Bengal,Alluvial,Sugarcane,Kharif,28.8,48.0,0.0,11.5,4.63,45.1,1,19,0,2,0
West Bengal,Silt,Rice,Kharif,28.9,47.5,0.8,9.9,4.45,48.4,1,19,6,1,0
West Bengal,Clay,Vegetables,Kharif,29.2,50.4,0.0,11.2,4.89,55.7,0,19,2,3,0
West Bengal,Silt,Vegetables,Kharif,29.3,49.1,0.8,10.0,4.67,48.1,0,19,6,3,0
West Bengal,Clay,Vegetables,Kharif,28.9,75.3,2.4,12.9,4.03,61.8,0,19,2,3,0
West Bengal,Silt,Vegetables,Kharif,27.6,58.3,8.5,16.6,3.58,65.1,0,19,6,3,0
West Bengal,Clay,Vegetables,Kharif,27.6,71.5,11.3,13.3,3.1,81.0,0,19,2,3,0
West Bengal,Silt,Sugarcane,Kharif,27.4,95.0,18.6,10.8,2.47,87.0,0,19,6,2,0
West Bengal,Alluvial,Rice,Kharif,26.7,93.1,11.7,12.8,2.52,71.6,0,19,0,1,0
West Bengal,Clay,Sugarcane,Kharif,26.1,100.0,18.2,17.5,2.47,95.0,0,19,2,2,0
West Bengal,Alluvial,Sugarcane,Kharif,27.2,93.3,15.7,12.9,3.02,78.9,1,19,0,2,0
West Bengal,Alluvial,Rice,Kharif,28.2,76.8,3.4,13.7,3.67,53.3,1,19,0,1,0
West Bengal,Clay,Sugarcane,Kharif,27.5,94.7,10.9,7.3,2.89,80.5,0,19,2,2,0
West Bengal,Silt,Rice,Kharif,28.2,61.2,4.4,9.1,3.72,56.7,1,19,6,1,0
West Bengal,Clay,Rice,Kharif,28.2,90.0,6.8,10.5,4.21,70.3,0,19,2,1,0
West Bengal,Clay,Rice,Kharif,27.5,87.5,17.8,8.0,2.63,94.7,0,19,2,1,0
West Bengal,Clay,Vegetables,Kharif,26.3,100.0,36.3,13.6,2.1,95.0,0,19,2,3,0
West Bengal,Clay,Vegetables,Kharif,27.1,77.9,9.6,15.5,3.45,77.0,0,19,2,3,0
West Bengal,Clay,Vegetables,Kharif,27.7,78.1,12.4,9.2,4.09,81.7,0,19,2,3,0
West Bengal,Alluvial,Sugarcane,Kharif,27.6,100.0,18.1,16.7,3.08,83.6,0,19,0,2,0
West Bengal,Clay,Rice,Kharif,27.3,100.0,20.0,23.1,2.6,95.0,0,19,2,1,0
West Bengal,Silt,Rice,Kharif,27.6,82.4,2.4,12.6,3.84,52.5,1,19,6,1,0
West Bengal,Clay,Vegetables,Kharif,28.3,57.4,1.3,8.8,3.93,59.7,0,19,2,3,0
West Bengal,Alluvial,Rice,Kharif,28.7,76.4,3.9,6.4,3.8,54.1,1,19,0,1,0
